start_cluster_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129
0,0.0,37.855973999999996,36.377389,41.81530899999998,52.917739,28.442920999999995,15.754856000000007,150.27925700000006,16.598247000000004,28.932166000000002,58.83736,13.354339000000003,53.455421,17.954900000000002,20.963489000000003,19.444677000000002,58.49611,30.850738000000003,9.779412000000002,14.397122999999999,25.752054,165.166706,69.18241200000001,60.17110700000001,36.26400699999999,22.585006000000003,11.76971,42.370261,51.662407,21.707513000000002,49.618607,7.221165000000001,22.814038,39.283297999999995,150.27925700000006,17.669522000000004,29.465786999999995,28.258416999999998,32.676277,34.016150999999994,11.186215999999996,49.59727899999997,49.49173999999999,6.850248999999999,30.086469999999995,24.895885000000014,24.106822000000005,18.540605,39.20834600000002,47.91057699999999,18.900568000000003,36.978565,50.02787999999999,10.732612000000001,54.66569999999999,162.842102,9.132539000000003,49.312580999999994,16.189885,7.772089000000002,20.20685900000001,12.955967000000003,31.677348,32.37292100000002,47.17467899999999,25.299489,46.56435799999999,12.308070999999996,32.897476000000005,29.431911999999993,54.52889199999999,25.44968,13.825641000000006,17.433220999999996,40.43346799999999,26.795289999999994,41.388262999999995,39.20834600000002,16.826081000000002,15.866298000000002,9.401601999999997,36.610345,20.920157000000003,162.842102,4.7920120000000015,56.411938,12.036176000000008,17.459317000000002,14.736195,36.952974999999995,19.204539999999998,33.932953999999995,26.079374999999988,20.204628,26.194548000000008,7.333265000000001,12.133493,150.27925700000006,61.67119,13.820593999999996,28.190303000000007,150.27925700000006,37.29094600000002,56.055473,14.944383000000007,51.25951599999999,6.190908000000001,13.549257,19.428584999999998,53.180388,35.141515,32.307772,23.299447999999998,55.931999000000005,60.966667,23.52258,36.13386199999999,46.667969,61.524386000000014,26.57318599999999,16.943775000000002,8.344649,54.56987099999999,28.52449400000001,54.221504,32.71719199999999,21.711502,150.27925700000006,19.832376999999997,22.779572
1,37.855973999999996,0.0,70.84045099999999,26.268708,37.371137999999995,62.90598300000003,44.16691000000001,158.62755200000007,21.965893,63.39522800000001,43.290759,47.817401000000004,37.90882,49.94783199999998,37.95181100000001,53.90773899999999,92.95917200000002,15.304136999999999,42.121617999999984,48.860184999999994,60.21511599999999,173.51500099999998,53.635811000000004,44.62450599999999,70.72706899999999,57.048068,39.668033000000044,26.82366,36.115806,26.04385000000001,84.08166899999999,41.684227000000014,57.27710000000001,23.736697,158.62755200000007,22.70047900000001,37.814082,62.721478999999995,67.13933899999999,18.469549999999998,45.64927799999999,34.050678,13.670650999999998,37.133997,8.585825999999999,53.307939000000005,58.56988400000001,46.95265900000001,73.67140799999996,32.36397600000001,53.36362999999999,21.431964,34.48127899999999,39.14466600000001,39.11909899999999,171.190397,43.79572300000001,33.76598,50.652947000000005,30.698970000000006,48.61891300000001,47.419029,66.14041,66.835983,81.63774099999999,59.762551000000016,31.017756999999996,46.771133000000006,67.360538,9.785824,38.98229099999999,33.34244300000002,42.23769500000001,39.03451700000001,74.89653,61.25835200000003,5.567173999999999,73.67140799999996,51.28914300000001,50.329359999999994,39.685350000000014,71.07340699999997,19.441969000000004,171.190397,34.96251,40.865337000000004,28.488851999999998,45.871370999999975,47.19472199999996,21.406374,47.61659400000001,42.281248999999995,15.481713,17.741077,60.65760999999999,35.603926,46.596555,158.62755200000007,46.12458900000001,44.37872300000001,62.653365,158.62755200000007,71.75400799999996,40.508871999999975,27.205291000000003,35.71291499999999,40.85409200000001,41.961311,53.89164700000002,87.64345000000002,69.604577,66.770834,51.711502,40.385398,45.420066,57.98564199999999,5.939412,31.121367999999993,45.97778499999999,34.569867000000016,45.35582899999999,42.807711000000005,39.02326999999999,56.936547999999995,38.674903,8.928755,56.17456400000001,158.62755200000007,54.29543900000001,51.19162600000001
2,36.377389,70.84045099999999,0.0,75.9759610000001,87.0783910000001,31.595443000000003,50.21230000000003,184.7715910000001,50.75889900000003,54.24732700000001,92.99801200000009,38.669500000000006,87.61607300000009,47.734819000000016,55.45582300000006,28.44037900000001,66.28979900000003,65.01139000000008,39.55933100000001,28.63057600000001,30.57055499999999,199.65904,103.3430640000001,94.33175900000008,44.05769600000001,14.458688000000004,46.26204400000003,76.5309130000001,85.82305900000009,55.86816500000003,57.41229600000001,33.84610900000002,48.129199000000014,73.44395000000007,184.7715910000001,51.83017400000005,63.95812100000006,36.05210600000001,14.023800999999997,68.1768030000001,33.816019000000004,83.75793100000008,83.65239200000008,40.50343200000002,64.24712200000008,59.353329000000016,49.421983000000004,49.983791000000025,11.140455,82.0712290000001,26.694257000000015,71.13921700000009,84.18853200000008,45.19005600000002,88.82635200000009,197.334436,35.512728,83.47323300000009,41.50504600000001,41.93274100000001,54.66430300000003,26.457054000000007,56.99250900000002,7.091411000000001,54.968368000000005,50.61465000000002,80.72501000000008,37.62323200000001,14.245000000000001,63.59256400000008,88.68954400000008,59.942014000000086,48.28308500000002,51.92555500000005,48.227157000000005,29.947812000000003,75.54891500000008,11.140455,42.14124200000001,23.98255600000001,39.74870600000001,4.063534000000001,55.080809000000016,197.334436,39.249456000000016,90.57259000000008,46.19682800000003,47.725514,44.516114,71.11362700000008,50.64772600000003,68.42528800000005,60.24002700000006,54.365280000000034,13.494888999999999,41.82559900000001,37.448654000000005,184.7715910000001,95.83184200000007,43.60051300000001,9.537827,184.7715910000001,9.223055,90.2161250000001,49.10503500000003,85.42016800000007,34.423513000000014,45.49186099999999,44.74374600000002,60.974077000000015,60.45667600000002,40.10146100000001,54.74263400000001,90.0926510000001,95.12731900000009,31.316269000000016,70.29451400000006,80.82862100000006,95.68503800000009,61.06552000000008,51.401219000000005,30.067527000000005,88.73052300000009,62.98193800000001,88.3821560000001,66.87784400000007,47.02666300000001,184.7715910000001,22.984899000000006,54.22275800000001
3,41.81530899999998,26.268708,75.9759610000001,0.0,28.254377,67.04194400000003,48.302871000000025,162.76351300000002,26.10185400000001,67.53118900000003,27.935506999999998,51.95336200000002,29.343161,54.08379299999999,42.08777200000004,58.04370000000001,97.09513300000005,13.364266000000002,46.257579,52.99614600000002,64.351077,177.65096199999994,45.070152,35.507745,74.86303000000001,61.18402900000002,43.80399400000006,18.258001,20.760553999999996,30.17981100000001,88.21763000000001,45.82018800000003,61.413061000000035,14.619936000000004,162.76351300000002,26.83644000000002,41.950043000000015,66.85744000000003,71.27530000000002,7.858834000000001,49.78523900000002,7.781970000000001,37.703463000000006,41.269958000000024,18.298193000000012,57.44390000000001,62.70584500000003,51.08862000000003,77.80736899999997,17.218944999999998,57.49959100000001,12.866305000000002,25.364518000000004,43.28062700000002,23.974068000000006,175.32635799999994,47.93168400000004,25.200321000000002,54.78890800000003,34.83493100000002,52.75487400000002,51.55499000000002,70.27637100000003,70.97194400000002,85.77370200000001,63.89851200000004,15.662505,50.90709400000003,71.49649900000003,17.64363500000001,29.865530000000003,37.47840400000001,46.37365600000002,43.17047800000001,79.03249100000002,65.39431300000004,29.59998600000001,77.80736899999997,55.42510400000003,54.46532100000001,43.82131100000003,75.20936799999998,23.57793000000001,175.32635799999994,39.09847100000002,25.510085,32.62481300000001,50.00733199999999,51.33068299999999,6.525714,51.75255500000002,46.417210000000004,19.617674,21.877038000000013,64.79357100000001,39.73988700000001,50.73251600000002,162.76351300000002,30.769336999999997,48.51468400000002,66.78932600000002,162.76351300000002,75.88996899999997,31.392110999999993,31.34125200000001,26.596154,44.99005300000003,46.09727200000001,58.027608000000036,91.77941100000004,73.74053800000003,70.90679500000002,55.84746300000001,31.819739,36.854407,62.12160300000001,24.34558500000001,22.004607000000004,36.86102400000001,38.70582800000004,49.49179,46.94367200000002,29.906509000000003,61.072509000000004,23.31965099999999,20.928915000000007,60.31052500000004,162.76351300000002,58.431400000000025,55.327587000000015
4,52.917739,37.371137999999995,87.0783910000001,28.254377,0.0,78.12856899999998,59.389495999999994,173.8501380000001,37.188479,78.617814,36.38849100000001,63.039986999999996,48.057094000000006,65.17041799999996,53.174397000000035,69.130325,108.18175800000002,24.450891000000002,57.34420399999997,64.08277099999998,75.437702,188.73758700000002,63.784085000000005,9.937408000000001,85.94965499999998,72.27065399999995,54.89061900000003,36.971934000000005,42.49559900000001,41.26643600000001,99.30425499999998,56.906813,72.499686,14.278924000000002,173.8501380000001,37.923064999999994,53.03666800000001,77.94406500000001,82.36192499999997,20.465195000000005,60.87186399999999,36.046323,48.790088,52.35658299999999,29.384818,68.53052499999997,73.79247000000001,62.175245,88.89399399999992,39.282032,68.58621599999995,31.580238,3.952826000000001,54.367251999999986,46.037155,186.41298300000003,59.01830900000001,43.91425399999999,65.87553299999999,45.92155599999999,63.841499,62.64161499999999,81.362996,82.05856899999998,96.86032699999998,74.98513700000001,37.39755,61.993719,82.58312399999998,28.730259999999998,6.148606,48.56502900000003,57.46028099999999,54.257103000000036,90.11911599999999,76.480938,40.686611,88.89399399999992,66.511729,65.55194599999999,54.907936,86.29599299999994,34.66455500000001,186.41298300000003,50.18509599999999,38.97563200000001,43.711437999999994,61.09395699999996,62.41730799999996,27.786167000000003,62.83917999999999,57.50383500000001,30.704298999999995,32.963663000000004,75.88019599999996,50.82651199999998,61.81914099999999,173.8501380000001,31.435914000000004,59.601308999999986,77.87595099999997,173.8501380000001,86.97659399999992,7.613436000000001,42.427877,4.92748,56.076678,57.18389699999998,69.11423299999998,102.86603600000001,84.827163,81.99341999999999,66.93408799999999,50.533672,55.568340000000006,73.20822799999998,35.43221,6.871143000000001,12.354585,49.79245300000004,60.57841499999997,58.03029699999999,3.9718129999999996,72.159134,45.054696000000014,32.015539999999994,71.39715000000001,173.8501380000001,69.51802499999998,66.41421199999996
5,28.442920999999995,62.90598300000003,31.595443000000003,67.04194400000003,78.12856899999998,0.0,42.274297,176.8335880000001,42.820896,46.309324,85.06000900000005,30.731496999999997,79.67807000000002,39.796816,47.517820000000036,20.502375999999998,47.45704800000001,57.073387000000054,31.621327999999988,20.69257299999999,8.599255999999999,191.72103700000005,95.40506100000003,86.39375600000008,25.224945,17.799524999999996,38.32404100000001,68.59291000000003,77.88505600000003,47.930162,38.579545,25.908105999999997,40.191196,65.50594700000008,176.8335880000001,43.892171000000026,56.02011800000004,17.219355,27.890795999999987,60.23880000000007,25.878015999999995,75.81992800000006,75.71438900000004,32.56542899999999,56.309119000000045,51.41532599999999,41.48397999999999,42.04578800000001,34.422864999999994,74.13322600000005,16.039042000000002,63.20121400000004,76.25052900000009,37.25205299999999,80.88834900000003,189.39643300000006,27.574724999999997,75.53523000000003,33.567042999999984,33.994737999999984,46.7263,18.519050999999994,49.054506,27.587440000000008,36.135616999999996,42.676646999999996,72.78700700000005,29.685228999999993,28.111994999999993,55.65456100000005,80.75154100000009,52.004011000000055,40.345082,43.98755200000002,29.394406,5.990129,67.61091200000004,34.422864999999994,34.203238999999996,16.044552999999997,31.81070299999999,31.824864000000005,47.14280599999999,189.39643300000006,31.311452999999986,82.63458700000002,38.258825,39.787510999999974,36.578110999999986,63.175624000000056,42.709723000000004,60.487285000000035,52.30202400000003,46.42727700000001,21.409067,33.88759599999999,29.510650999999996,176.8335880000001,87.89383900000003,35.662509999999976,23.404821999999992,176.8335880000001,32.505465,82.27812200000011,41.167032000000006,77.48216500000008,26.48550999999999,37.55385799999997,36.80574299999999,42.14132600000001,52.518673,21.268710000000002,46.80463099999999,82.15464800000004,87.18931600000002,12.860672999999998,62.35651100000004,72.89061800000006,87.7470350000001,53.127517000000054,43.46321599999998,22.12952399999999,80.7925200000001,55.04393499999998,80.44415300000004,58.93984100000005,39.08866,176.8335880000001,10.571819999999995,46.284755000000004
6,15.754856000000007,44.16691000000001,50.21230000000003,48.302871000000025,59.389495999999994,42.274297,0.0,144.44010400000005,23.683002000000002,43.030883,65.92211499999999,27.45305600000001,60.540175999999995,13.934920000000004,15.124335999999998,33.543394000000006,72.59482700000002,37.935493,11.511807999999995,28.495840000000005,39.850771,159.327553,76.267167,67.25586200000002,50.362724,36.683723000000015,8.889552999999998,49.455015999999986,58.747162,24.986789999999992,63.717324000000005,21.31988200000001,36.912755000000004,46.368053000000025,144.44010400000005,24.754277,23.626633999999996,42.357134,46.77499400000001,41.100906000000016,25.284933000000006,56.68203400000001,56.57649499999999,14.867607,37.17122499999999,9.501357000000002,38.205538999999995,7.457373000000003,53.30706300000003,54.99533199999998,32.999285,44.06331999999999,57.11263500000002,6.642795000000002,61.75045499999998,157.002949,23.431378,56.39733599999998,30.288602000000004,14.435219,4.8123309999999995,27.054684,45.77606500000001,46.471638,61.273396,39.39820600000001,53.649113,26.406788000000013,46.996193,36.516667,61.61364700000002,19.610526999999994,4.501596,11.594067999999998,54.532185000000005,40.89400700000003,48.47301799999999,53.30706300000003,30.924798000000006,29.965015000000008,13.486195000000004,50.709062,28.004912,157.002949,12.222888000000005,63.49669300000001,19.120930999999995,9.858459000000005,12.329785,44.03773,7.326717000000001,28.093800999999992,33.164129999999986,27.28938299999999,40.293265000000005,9.774704,26.232210000000013,144.44010400000005,68.755945,8.887106000000001,42.28902000000001,144.44010400000005,51.38966300000003,63.14022800000002,22.029138,58.34427100000001,20.489747,5.948399000000002,33.52730200000001,67.27910500000002,49.24023200000001,46.40648900000001,10.963856000000002,63.01675399999999,68.05142199999999,37.621297000000006,43.21861699999999,53.75272400000002,68.60914100000004,20.734032999999986,8.138799,22.443366,61.65462600000002,13.129966000000003,61.306259000000004,39.801947,35.810219000000004,144.44010400000005,33.931094,11.278776000000002
7,150.27925700000006,158.62755200000007,184.7715910000001,162.76351300000002,173.8501380000001,176.8335880000001,144.44010400000005,0.0,140.87552499999995,178.06222699999998,179.76797500000006,162.48439999999994,174.38603600000005,151.76219299999997,131.435307,168.574738,207.626171,151.78135300000002,149.33908099999985,163.527184,174.88211500000003,17.243637,190.11302700000005,181.1017219999999,185.39406799999995,171.715067,139.14379099999994,163.30087600000004,172.59302200000008,132.548421,198.748668,156.35122599999997,171.944099,160.213913,0.0,138.10292599999997,122.01111700000004,177.38847799999996,181.80633800000007,154.946766,160.316277,170.52789400000006,170.42235500000007,150.97760599999998,151.017085,153.65220899999997,173.23688299999998,148.76701999999983,188.33840700000002,168.84119200000006,168.03062900000003,157.90918000000008,170.95849499999997,143.83983599999996,175.59631500000012,14.919033,158.462722,170.2431960000001,165.31994599999993,147.554377,148.96318299999996,162.08602799999997,180.80740899999998,181.50298199999995,196.30473999999998,174.42954999999995,167.49497300000007,161.43813199999994,182.02753700000002,150.362527,175.45950699999997,128.19813300000004,141.81954999999996,132.91637599999996,189.563529,175.92535099999995,162.31887799999998,188.33840700000002,165.95614199999997,164.99635899999998,149.59619400000003,185.740406,139.55770800000002,14.919033,147.25423199999994,177.34255300000007,145.81028599999996,147.6857319999999,150.1570579999999,157.88359000000005,149.43095499999987,116.33115000000004,145.65646600000005,142.11962500000004,175.32460899999995,143.88312899999985,161.26355399999994,0.0,182.60180500000004,146.71437899999987,177.32036400000004,0.0,186.42100699999997,176.98608799999994,144.654051,172.19013099999995,155.52109099999998,143.77567199999984,168.55864599999992,202.310449,184.27157599999998,181.4378329999999,151.32281400000008,176.86261400000006,181.89728200000008,172.65264100000002,157.064477,167.59858399999996,182.45500099999995,129.16326800000002,144.46737499999992,157.47470999999993,175.50048599999994,157.28081799999998,175.15211900000006,153.647807,170.84156299999998,0.0,168.96243799999996,153.00598699999983
8,16.598247000000004,21.965893,50.75889900000003,26.10185400000001,37.188479,42.820896,23.683002000000002,140.87552499999995,0.0,42.89067599999999,43.60661299999999,27.312849000000003,38.224674,29.44328000000001,20.106097,33.40318699999999,72.45462,15.619990999999995,21.617065999999983,28.355632999999994,39.710563999999984,155.669287,53.951665,44.94035999999998,50.22251699999998,36.543516000000004,19.163480999999994,27.139513999999995,36.43165999999999,8.198135999999998,63.577116999999994,21.179674999999996,36.77254799999999,24.05255099999999,140.78183800000008,4.17297,19.968368,42.21692699999999,46.634786999999996,18.785403999999993,25.14472599999999,34.36653199999999,34.26099299999999,16.629444999999997,14.855722999999996,32.803387,38.065331999999984,26.448106999999993,53.166856000000024,32.67983,32.85907799999999,21.747817999999995,34.79713299999998,18.640114,39.43495299999999,153.34468300000003,23.29117099999998,34.081833999999986,30.148394999999994,10.194418,28.114361000000002,26.914476999999987,45.635858,46.33143099999999,61.13318899999999,39.257999,31.333610999999994,26.266581,46.85598599999999,14.201164999999996,39.298144999999984,15.496729000000002,21.733143,21.188803000000004,54.39197799999999,40.75380000000002,26.157515999999998,53.166856000000024,30.784590999999992,29.824807999999994,19.18079799999999,50.568855,7.468632999999999,153.34468300000003,14.457957999999994,41.181191,7.9843,25.366819000000003,26.69017,21.722227999999994,27.11204199999999,24.435535,10.848628000000001,5.910675000000002,40.153057999999994,15.099374,26.092003000000002,140.78183800000008,46.440443,23.874170999999997,42.148813000000004,140.78183800000008,51.24945600000002,40.82472599999996,6.501879999999999,36.028768999999976,20.349539999999987,21.456758999999998,33.387094999999995,67.138898,49.100025,46.26628199999999,31.20694999999999,40.701252000000004,45.73592,37.48108999999999,20.903115,31.437221999999988,46.29363899999998,16.724153000000005,24.85127700000001,22.30315899999999,39.339123999999984,36.43199599999999,38.99075699999999,17.486444999999993,35.67001199999999,140.78183800000008,33.790887,30.687073999999992
9,28.932166000000002,63.39522800000001,54.24732700000001,67.53118900000003,78.617814,46.309324,43.030883,178.06222699999998,42.89067599999999,0.0,85.63260600000005,21.227184,80.25066700000005,40.369413000000016,48.09041700000003,37.232245999999996,76.28367900000002,57.64598400000007,32.19392499999999,32.184692000000005,43.53962299999999,192.29363400000003,95.97765800000005,86.96635300000011,54.051576,40.372575,38.896637999999996,69.16550700000006,78.45765300000005,48.50275900000002,67.40617599999999,25.935301000000006,9.220744000000002,66.0785440000001,177.40618500000008,44.46476800000004,56.592715000000034,46.045986,50.46384599999999,60.811397000000085,28.973785,76.39252500000008,76.28698600000006,33.138025999999996,56.88171600000006,51.98792299999999,15.583806000000003,42.618385000000025,56.99591500000002,74.70582300000008,36.688137,63.77381100000006,76.8231260000001,37.82464999999999,81.46094600000005,189.96903000000003,29.99973799999999,76.10782700000004,17.510638000000004,34.567335,47.298897,30.743535999999995,2.745182,50.16048999999998,64.96224799999999,4.717971,73.35960400000005,18.992047000000003,50.68504499999998,56.22715800000007,81.3241380000001,52.57660800000005,40.917679,44.56014900000002,58.221036999999995,44.58285900000003,68.18350900000006,56.99591500000002,12.119255,33.653867000000005,32.3833,54.39791399999999,47.71540300000001,189.96903000000003,31.88404999999999,83.20718400000004,38.83142200000002,40.36010799999999,37.150708,63.74822100000007,43.28232000000002,61.05988200000003,52.87462100000005,46.99987400000003,43.98211699999999,34.46019299999998,20.006338,177.40618500000008,88.46643600000003,36.23510699999998,45.977872,177.40618500000008,55.07851500000002,82.85071900000013,41.73962900000002,78.05476200000011,27.058106999999996,38.12645499999997,14.087521,70.96795700000001,6.209349000000001,50.095341,47.37722800000001,82.72724500000005,87.76191300000005,41.310148999999996,62.929108000000056,73.46321500000009,88.31963200000011,53.70011400000004,44.03581299999998,26.132217999999998,81.36511700000011,55.61653199999998,81.01675000000006,59.51243800000007,12.005314000000002,177.40618500000008,37.619946000000006,46.85735200000001
