;Course;Distance;Coordinate
1;0.22°;0.05nm;"N 60°23.7700' - E  5°19.3147'"
2;313.32°;0.06nm;"N 60°23.8139' - E  5°19.2205'"
3;308.68°;0.35nm;"N 60°24.0313' - E  5°18.6708'"
4;293.12°;0.11nm;"N 60°24.0753' - E  5°18.4621'"
5;335.71°;2.63nm;"N 60°26.4722' - E  5°16.2688'"
6;345.37°;2.40nm;"N 60°28.7929' - E  5°15.0393'"
7;9.30°;1.71nm;"N 60°30.4833' - E  5°15.6014'"
8;22.18°;2.17nm;"N 60°32.4911' - E  5°17.2658'"
