;Course;Distance;Coordinate
1;358.96°;0.05nm;"N 60°23.7735' - E  5°19.3141'"
2;310.33°;0.32nm;"N 60°23.9826' - E  5°18.8155'"
3;298.71°;0.20nm;"N 60°24.0777' - E  5°18.4638'"
4;335.20°;2.31nm;"N 60°26.1688' - E  5°16.5049'"
5;344.77°;2.73nm;"N 60°28.7988' - E  5°15.0514'"
6;1.35°;2.12nm;"N 60°30.9183' - E  5°15.1530'"
7;329.90°;0.14nm;"N 60°31.0413' - E  5°15.0081'"
8;304.77°;0.04nm;"N 60°31.0669' - E  5°14.9331'"
