;Course;Distance;Coordinate
1;143.98°;0.01nm;"N 60°31.0700' - E  5°14.9425'"
2;48.59°;0.12nm;"N 60°31.1461' - E  5°15.1181'"
3;45.70°;0.22nm;"N 60°31.3030' - E  5°15.4449'"
4;41.68°;0.31nm;"N 60°31.5360' - E  5°15.8664'"
5;43.26°;0.48nm;"N 60°31.8862' - E  5°16.5363'"
6;38.31°;0.28nm;"N 60°32.1075' - E  5°16.8918'"
7;26.11°;0.43nm;"N 60°32.4894' - E  5°17.2725'"
8;301.32°;0.03nm;"N 60°32.5029' - E  5°17.2276'"
