;Course;Distance;Coordinate
1;323.52°;0.01nm;"N 60°39.7186' - E  4°47.3973'"
2;352.57°;0.64nm;"N 60°40.3479' - E  4°47.2297'"
3;355.89°;0.23nm;"N 60°40.5749' - E  4°47.1964'"
4;45.63°;0.65nm;"N 60°41.0291' - E  4°48.1447'"
5;108.64°;1.34nm;"N 60°40.6002' - E  4°50.7388'"
6;159.17°;18.08nm;"N 60°23.7017' - E  5°03.7435'"
7;123.11°;0.21nm;"N 60°23.5868' - E  5°04.1001'"
8;14.89°;0.05nm;"N 60°23.6305' - E  5°04.1236'"
