;Course;Distance;Coordinate
1;246.37°;0.03nm;"N 60°15.3462' - E  5°14.3642'"
2;231.95°;0.34nm;"N 60°15.1365' - E  5°13.8240'"
3;199.21°;0.45nm;"N 60°14.7128' - E  5°13.5265'"
4;166.36°;2.49nm;"N 60°12.2924' - E  5°14.7087'"
5;102.60°;0.81nm;"N 60°12.1150' - E  5°16.3044'"
6;62.82°;0.91nm;"N 60°12.5305' - E  5°17.9338'"
7;351.54°;0.46nm;"N 60°12.9869' - E  5°17.7971'"
8;339.49°;0.46nm;"N 60°13.4208' - E  5°17.4703'"
9;14.30°;0.02nm;"N 60°13.4378' - E  5°17.4791'"
