;Course;Distance;Coordinate
1;6.31°;0.04nm;"N 60°23.7555' - E  5°19.3207'"
2;346.88°;0.02nm;"N 60°23.7749' - E  5°19.3116'"
3;311.22°;0.32nm;"N 60°23.9824' - E  5°18.8320'"
4;294.75°;0.36nm;"N 60°24.1315' - E  5°18.1772'"
5;267.97°;0.26nm;"N 60°24.1223' - E  5°17.6512'"
6;148.98°;0.47nm;"N 60°23.7206' - E  5°18.1401'"
7;122.04°;0.29nm;"N 60°23.5682' - E  5°18.6328'"
