start_cluster_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129
0,0.0,37.82999899999999,36.409957000000006,41.81700099999999,52.91943200000001,28.475516999999996,15.754855000000006,58.393136,16.598246000000003,28.931805,58.834863999999996,13.353976000000005,53.452923999999996,17.954900000000002,20.964374,19.477273000000004,58.52826900000001,30.848244000000005,9.778381000000003,14.429718000000001,25.784650000000003,43.418156,69.17965400000001,60.171160000000015,36.296603,22.617602000000005,11.770646999999999,42.36776699999999,51.659911,21.707512,49.651482,7.221165000000001,22.813677,39.28499100000001,54.447806,17.669808000000007,29.466699,28.291013,32.708848,34.017844000000004,11.186216999999997,49.598970999999985,49.50201099999999,6.853365,30.096740999999994,24.895884000000017,24.106461000000003,18.540542000000002,52.087546,47.90808299999998,18.933164000000005,36.976071,50.029573000000006,10.892318000000003,54.66320599999998,53.617245999999994,9.132388000000002,49.315820999999985,16.187354999999997,7.772089,20.206857000000007,13.003787000000003,31.676986999999997,32.405517000000025,47.207274999999996,25.299128,46.56186199999999,12.303181999999998,32.930072,29.42964,54.529242,25.450564999999997,13.825640000000007,17.434105999999996,40.466063999999996,26.827885999999996,41.39853399999999,46.99434600000001,16.82572,15.898894000000004,9.404862,46.053706000000005,20.920157000000003,46.313596000000004,4.792011000000001,56.409442000000006,12.036175000000009,18.096415000000004,14.736195,36.950479,19.204528999999997,33.933866,26.075357999999994,20.204627000000002,26.22714400000001,7.333233000000002,12.133070000000002,59.113986,61.668694,13.820587999999997,28.222899000000005,62.810676,37.32354200000002,56.05507600000001,14.944382000000006,51.259866,6.190626000000002,13.549256000000002,19.426054999999998,53.21254700000001,35.03397299999999,32.340368000000005,23.299436999999998,55.929502,60.96390900000001,23.555176000000003,36.144133,46.66966200000001,61.52443900000002,26.57407099999999,16.936466,8.344649,54.57156400000001,28.524493000000014,54.219008,32.71492,21.711141,54.883736,19.864973,22.779509
1,37.82999899999999,0.0,70.889077,26.291673000000003,37.394104,62.95463700000004,44.18296800000002,87.29296299999997,21.981989000000006,63.41092500000003,43.309536,47.83309600000001,37.92759600000001,49.963587999999994,37.97043400000003,53.956393000000006,93.00738900000002,15.322916000000005,42.130998,48.908838,60.263769999999994,72.31798299999997,53.65432600000002,44.64583200000001,70.775723,57.09672200000001,39.685060000000036,26.842439000000006,36.134583,26.06244600000002,84.130602,41.700285000000015,57.29279700000003,23.759663000000007,83.34763299999997,22.716537000000013,37.832678000000016,62.770133,67.18796800000001,18.492516000000002,45.665337,34.073643000000004,13.670650999999998,37.150328000000016,8.585825999999999,53.323997000000006,58.58558100000002,46.96865500000003,80.98737299999998,32.38275500000001,53.412284,21.450743000000006,34.504245,39.32043100000001,39.13787800000001,82.51707299999997,43.81163000000003,33.790493000000005,50.666475000000005,30.715029000000012,48.63497000000002,47.482907,66.15610700000002,66.884637,81.686395,59.778248000000026,31.036534000000003,46.78230200000001,67.409192,9.785824,39.003913999999995,33.36310000000002,42.25375300000001,39.05514900000002,74.94518400000001,61.30700600000004,5.567174,75.89417299999998,51.30484000000003,50.378014,39.70182500000003,74.95353299999996,19.460565000000013,75.21342299999998,34.97856800000001,40.88411400000001,28.504910000000002,46.524528,47.20513299999999,21.425151000000007,47.63264200000002,42.29984500000001,15.495804000000009,17.75713500000001,60.706264000000004,35.619972000000004,46.61219000000001,88.01381299999997,46.14336600000001,44.39478100000001,62.70201900000001,91.71050299999997,71.80266199999997,40.529748,27.221349000000007,35.73453799999999,40.86986800000002,41.977369,53.905175000000014,87.69166700000001,69.51309300000003,66.81948799999999,51.72755000000001,40.404174000000005,45.43858100000001,58.034296000000005,5.939412,31.144334000000004,45.99911100000001,34.588463000000026,45.36457899999999,42.823769000000006,39.046236,56.952605999999996,38.69368,8.928755,56.19026100000003,83.78356299999997,54.344093000000015,51.207622000000015
2,36.409957000000006,70.889077,0.0,76.00462600000009,87.10705700000007,31.595415000000006,50.23927200000002,90.20859399999999,50.78587100000003,54.273938000000015,93.02248900000009,38.696109000000014,87.64054900000009,47.761791000000024,55.48368000000005,28.440351000000014,66.28933400000003,65.03586900000008,39.585272,28.627429000000006,30.570526999999995,75.23361399999999,103.36727900000007,94.35878500000007,44.05766800000001,14.458660000000004,46.28995300000002,76.5553920000001,85.84753600000008,55.895137000000034,57.41254700000001,33.87306200000002,48.15581000000002,73.47261600000006,86.26326399999999,51.85743300000004,63.986005000000056,36.05207800000001,14.023747999999998,68.20546900000008,33.843146000000004,83.78659600000007,83.68963600000005,40.523891000000006,64.28436600000003,59.38030100000001,49.448594000000014,50.01110700000004,83.903004,82.0957080000001,26.694229000000018,71.16369600000009,84.21719800000007,45.376735000000025,88.85083100000008,85.43270399999999,35.539855,83.50344600000007,41.52948800000001,41.959714000000005,54.69127400000002,26.47320100000001,57.01912000000002,7.091411000000001,54.968340000000005,50.64126100000002,80.74948700000009,37.64531500000001,14.244972,63.61726500000006,88.71686700000006,59.96987100000007,48.31005700000002,51.95341200000004,48.227129000000005,29.947784000000002,75.58615900000005,78.809804,42.167853000000015,23.98252800000001,39.77567800000001,77.86916399999998,55.10778200000002,78.129054,39.27642800000002,90.59706700000007,46.22380000000003,48.38976700000001,44.54308600000001,71.13810400000008,50.67509400000004,68.45317200000005,60.26298300000005,54.392252000000035,13.494888999999999,41.852539000000014,37.47520300000001,90.92944399999999,95.85631900000006,43.62747900000001,9.537799,94.626134,9.223026999999998,90.24270100000007,49.13200700000004,85.44749100000007,34.450485000000015,45.51541000000001,44.768188000000016,60.97361200000002,60.37610600000002,40.101433000000014,54.77000200000002,90.1171270000001,95.15153400000005,31.316241000000016,70.33175800000005,80.85728700000004,95.71206400000007,61.09337700000007,51.420883,30.094499000000006,88.75918900000008,63.00890999999999,88.40663300000008,66.90254500000006,47.053274000000016,86.69919399999999,22.984871000000005,54.25007400000003
3,41.81700099999999,26.291673000000003,76.00462600000009,0.0,28.254376000000004,67.07401300000004,48.30234400000002,91.279965,26.101365000000005,67.53030100000002,27.935506999999998,51.95247200000002,29.343157999999995,54.082964,42.089810000000035,58.075769000000015,97.12676500000005,13.366277000000006,46.25037400000001,53.02821400000001,64.38314600000001,76.30498500000002,45.069888000000006,35.506104000000015,74.89509900000002,61.21609800000002,43.80443600000004,18.258001,20.760553999999996,30.18182200000001,88.24997800000001,45.81966100000003,61.41217300000003,14.619935000000005,87.33463500000002,26.83591300000002,41.95205400000001,66.88950900000003,71.30734400000003,7.858833000000001,49.78471300000002,7.781970000000001,37.71821,41.269704000000026,18.312940000000005,57.44337300000001,62.70495700000002,51.08803100000003,84.97437500000001,17.218474,57.53166000000001,12.866305000000002,25.364517000000006,43.439807000000016,23.97359700000001,86.504075,47.93100600000003,25.206055,54.785851000000015,34.83440500000001,52.75434600000002,51.60228300000001,70.27548300000002,71.00401300000001,85.80577100000002,63.897624000000036,15.662505,50.90167800000002,71.52856800000004,17.64583900000001,29.864186000000004,37.48247600000001,46.37312900000001,43.17452500000002,79.06456000000003,65.42638200000005,29.614733000000005,79.88117500000001,55.42421600000003,54.49739000000002,43.82120100000004,78.94053500000001,23.579941000000005,79.20042500000001,39.09794400000002,25.510085,32.624286000000005,50.643904,51.324509000000006,6.525714,51.75201800000003,46.41922100000001,19.615180000000002,21.876511000000008,64.82564,39.73934800000001,50.73156600000002,92.00081500000002,30.769336999999997,48.51415700000001,66.82139500000002,95.697505,75.92203799999999,31.390020000000007,31.34072500000001,26.594810000000003,44.98924400000003,46.09674500000001,58.02455100000003,91.81104300000004,73.63246900000003,70.93886400000001,55.84692600000001,31.819735999999992,36.854143,62.153672000000014,24.360332000000007,22.004606000000006,36.859383000000015,38.707839000000035,49.483954999999995,46.943145000000015,29.906508000000006,61.071982,23.31965099999999,20.93111900000001,60.30963700000003,87.770565,58.463469000000025,55.326998000000025
4,52.91943200000001,37.394104,87.10705700000007,28.254376000000004,0.0,78.16063899999997,59.38896999999998,102.38239600000006,37.187991000000004,78.61692699999999,36.387685000000005,63.03909799999999,48.05910300000001,65.16958999999997,53.176436000000024,69.16239499999999,108.21339100000002,24.452903000000003,57.336999999999975,64.11483999999999,75.469772,87.40741600000005,63.78583300000002,9.937408000000001,85.981725,72.30272399999994,54.89106200000001,36.973946000000005,42.495598000000015,41.26844800000001,99.336604,56.906287,72.498799,14.278924000000002,98.43706600000004,37.922538999999986,53.03868,77.97613500000001,82.39396999999997,20.465195000000005,60.87133899999998,36.04632200000001,48.804835999999995,52.35632999999999,29.399566,68.52999899999995,73.79158300000002,62.174656999999996,96.07680600000005,39.28156,68.61828599999997,31.58225,3.952826000000001,54.52643299999998,46.036683,97.60650600000005,59.017632000000006,43.922,65.87247699999999,45.92103099999998,63.84097199999998,62.68890899999998,81.362109,82.09063899999997,96.892397,74.98425,37.397549000000005,61.98830399999999,82.61519399999997,28.732465000000005,6.148606,48.56910200000002,57.45975499999998,54.261151000000034,90.151186,76.51300799999999,40.701359,90.98360600000005,66.51084200000001,65.58401599999998,54.907827000000005,90.04296600000005,34.66656699999999,90.30285600000005,50.18456999999999,38.97482600000001,43.710911999999986,61.73052999999997,62.411134999999966,27.786166000000005,62.838643999999995,57.505846999999996,30.701805999999994,32.963136999999996,75.91226599999995,50.825973999999974,61.81819199999999,103.10324600000004,31.435108,59.60078299999998,77.90802099999996,106.79993600000006,87.00866399999992,7.612613,42.427350999999994,4.92748,56.075869999999995,57.18337099999998,69.11117699999997,102.89766900000001,84.719095,82.02548999999999,66.93355199999998,50.53568100000001,55.57008800000002,73.24029799999998,35.446958,6.871143000000001,12.354585,49.794465000000024,60.57058099999996,58.02977099999999,3.9718129999999996,72.15860799999997,45.05469500000002,32.017745000000005,71.396263,98.87299600000006,69.55009499999997,66.41362399999998
5,28.475516999999996,62.95463700000004,31.595415000000006,67.07401300000004,78.16063899999997,0.0,42.301297,82.27415400000004,42.847896,46.335962999999985,85.08451400000004,30.75813399999999,79.70257400000003,39.823816,47.545705000000034,20.502375999999998,47.45661100000001,57.097894000000046,31.647296999999988,20.689453999999987,8.599255999999999,67.29917400000004,95.429304,86.42081000000009,25.224945,17.799524999999996,38.351977999999995,68.61741700000003,77.90956100000002,47.957162000000004,38.57982400000001,25.935086999999996,40.217834999999994,65.53464100000006,78.32882400000003,43.91945800000001,56.04803000000003,17.219355,27.89077099999999,60.26749400000006,25.905170999999996,75.84862100000005,75.75166100000001,32.585916,56.34639100000001,51.44232599999999,41.510618999999984,42.073132000000015,75.96856400000003,74.15773300000005,16.039042000000002,63.225721000000036,76.27922300000009,37.438759999999995,80.91285600000003,77.49826400000003,27.601879999999998,75.565471,33.59151299999999,34.02173899999998,46.753299,18.535225999999994,49.081145,27.587440000000008,36.135616999999996,42.70328599999999,72.81151200000004,29.70733999999999,28.111994999999993,55.67929000000003,80.7788920000001,52.03189600000005,40.37208199999999,44.01543700000002,29.394406,5.990129,67.64818400000001,70.87536400000003,34.22987799999999,16.044552999999997,31.83770299999999,69.93472400000003,47.16980699999999,70.19461400000003,31.338452999999987,82.65909200000002,38.285825,40.45179199999998,36.60511099999998,63.200129000000054,42.73711900000001,60.51519700000003,52.325008000000025,46.45427700000001,21.409067,33.91456399999999,29.537227999999992,82.99500400000002,87.91834400000002,35.68950399999997,23.404821999999992,86.69169400000004,32.505465,82.3047260000001,41.19403200000001,77.50951600000009,26.512509999999992,37.577434999999994,36.83021299999999,42.14088900000001,52.43813099999999,21.268710000000002,46.832027,82.17915200000003,87.21355899999999,12.860672999999998,62.39378300000001,72.91931200000006,87.77408900000009,53.155402000000045,43.48290799999997,22.15652399999999,80.8212140000001,55.07093499999998,80.46865800000003,58.96457000000003,39.11529899999999,78.76475400000004,10.571819999999995,46.312099
6,15.754855000000006,44.18296800000002,50.23927200000002,48.30234400000002,59.38896999999998,42.301297,0.0,46.628788,23.683002000000002,43.030522000000005,65.91962,27.452693000000007,60.537679999999995,13.934618000000004,15.120851999999998,33.575990000000004,72.62698600000002,37.933,11.511182999999996,28.52843500000001,39.883367,31.653808000000005,76.26441,67.25591600000001,50.39532,36.71631900000002,8.886016999999997,49.452522999999985,58.74466700000001,24.983332999999995,63.75019900000001,21.31988200000001,36.912394000000006,46.369747000000025,42.683458,24.754564,23.623176999999995,42.38973,46.80756500000001,41.102600000000024,25.284934000000003,56.683727000000005,56.586766999999966,14.867607,37.181496999999965,9.501357000000002,38.205178,7.457373000000003,40.323198000000005,54.992838999999975,33.031881,44.06082699999999,57.11432900000002,6.642795000000002,61.74796199999998,41.852897999999996,23.431227000000003,56.400576999999984,30.28607200000001,14.435419999999997,4.81233,27.102504000000003,45.77570400000001,46.504234000000004,61.305991999999996,39.39784500000001,53.646618000000004,26.40189900000001,47.028789,36.514395999999984,61.613998000000024,19.607042999999994,4.501596,11.590583999999996,54.564781,40.92660300000003,48.48328999999996,35.22999800000001,30.924437000000005,29.99761100000001,13.486195000000004,34.28935800000001,28.004913000000002,34.549248000000006,12.222888000000005,63.49419800000001,19.120930999999995,10.495558000000003,12.330596000000002,44.03523500000001,7.326717000000001,28.090343999999995,33.160113999999986,27.28938299999999,40.32586100000001,9.774704,26.23178700000001,47.349638,68.75345,8.887917000000002,42.32161600000001,51.046328,51.422259000000025,63.13983200000002,22.029138,58.344622000000015,20.489465000000003,5.948399000000002,33.52477200000001,67.31126400000001,49.13269000000001,46.439085000000006,10.963856000000002,63.01425799999999,68.048665,37.653893000000004,43.22888899999997,53.75441800000003,68.60919500000003,20.730548999999986,8.138799,22.443366,61.65632000000002,13.129966000000003,61.30376400000001,39.799675999999984,35.809858000000006,43.119388,33.96369000000001,11.278776000000002
7,58.393136,87.29296299999997,90.20859399999999,91.279965,102.38239600000006,82.27415400000004,46.628788,0.0,66.06120999999999,82.73044200000001,108.29782800000004,67.152613,102.915888,49.878003,58.92394900000001,73.27591,112.32690600000001,80.31120800000001,50.348033,68.228355,79.58328699999998,20.03227,118.642618,109.63412400000001,90.09523999999999,76.416239,52.689114,91.83073099999999,101.12287500000002,68.78643000000001,103.45011899999997,61.019802,76.61231400000001,88.74795500000003,9.0442,67.13277199999999,67.426274,82.08964999999999,86.507485,83.48080800000002,64.984854,99.061935,98.96497499999998,56.44491500000001,79.55970499999998,52.355103,77.90509800000001,40.140305,30.11002,97.37104699999998,72.73180099999999,86.43903499999999,99.49253700000003,49.335685,104.12616999999997,10.59195,62.77256,98.778785,69.98599200000001,57.56617399999999,47.527046,66.802424,85.47562400000001,86.20415399999999,101.005912,79.09776500000001,96.02482600000002,66.101819,86.72870899999998,78.89260399999999,103.99220600000004,63.410140000000006,49.076058999999994,55.393681,94.264701,80.62652300000003,90.86149799999997,31.221729999999997,70.624357,69.697531,53.52947299999999,24.07618,70.383121,18.56421,54.601096,105.87240600000001,61.499138999999985,46.438942999999995,49.107163,86.41344300000002,41.648899,71.893441,75.538322,69.66759099999997,80.025781,52.982232999999994,65.931707,7.484640000000001,111.13165800000002,46.462173,82.021536,5.20503,91.12217900000002,105.51804000000004,64.40734599999999,100.72283000000004,59.830797999999994,44.581395,73.22469200000002,107.01118399999999,88.83261000000002,86.139005,45.569682,105.39246600000001,110.42687299999997,77.353813,85.60709699999998,96.13262600000003,110.98740300000003,64.53364599999999,52.713262,62.14328599999999,104.03452800000005,55.983712,103.68197200000003,82.17788399999999,75.50977800000001,3.62708,73.66361,35.622194
8,16.598246000000003,21.981989000000006,50.78587100000003,26.101365000000005,37.187991000000004,42.847896,23.683002000000002,66.06120999999999,0.0,42.89031499999999,43.604155999999996,27.312485999999996,38.222216,29.442978000000004,20.114866,33.435782999999994,72.48677900000001,15.617535999999996,21.61038799999999,28.38822799999999,39.74315999999998,51.08622999999999,53.948946000000014,44.94045199999999,50.25511299999998,36.576112,19.164449999999995,27.137058999999997,36.429202999999994,8.206878,63.60999199999999,21.179674999999996,36.77218699999999,24.054282999999995,62.11587999999999,4.181999000000001,19.97711,42.24952299999999,46.66735799999999,18.787135999999997,25.144726999999993,34.368263,34.271303,16.629717999999993,14.866033,32.80338700000001,38.064970999999986,26.448044999999986,59.75561999999999,32.677375000000005,32.891673999999995,21.745362999999998,34.798864999999985,18.799821,39.432498,61.285319999999984,23.291019999999985,34.08511299999999,30.145864999999997,10.194419000000002,28.11436,26.962296999999996,45.635496999999994,46.364026999999986,61.16578499999998,39.25763799999999,31.331153999999994,26.261692,46.888581999999985,14.198932,39.29853399999998,15.507532000000003,21.733143,21.199581000000006,54.424573999999986,40.78639600000002,26.167825999999998,54.66242,30.784229999999994,29.857403999999995,19.181214999999987,53.721779999999995,7.477376,53.981669999999994,14.457957999999994,41.178734000000006,7.9843,26.003918,26.684523000000002,21.719770999999998,27.112031999999985,24.444277,10.84465,5.910713000000001,40.18565399999999,15.099361999999998,26.091579999999997,66.78205999999999,46.437986,23.874170999999997,42.181409,70.47874999999999,51.28205200000001,40.82436799999998,6.501879999999999,36.02915799999998,20.34925799999999,21.456758999999998,33.384565,67.171057,48.99248299999999,46.29887799999999,31.206939999999985,40.698794,45.73320100000001,37.513685999999986,20.913425,31.438953999999992,46.293730999999994,16.732895000000003,24.843969000000012,22.30315899999999,39.34085599999999,36.431996,38.988299999999995,17.484211999999996,35.66965099999999,62.55180999999999,33.823482999999996,30.68701199999999
9,28.931805,63.41092500000003,54.273938000000015,67.53030100000002,78.61692699999999,46.335962999999985,43.030522000000005,82.73044200000001,42.89031499999999,0.0,85.62987700000005,21.227184,80.24793700000004,40.369179,48.09106800000003,37.264608,76.31560400000001,57.643257000000055,32.19265999999999,32.21705299999999,43.571984999999984,67.75546200000001,95.97466700000001,86.9661730000001,54.08393799999999,40.404937,38.89734099999999,69.16278000000004,78.45492400000005,48.50252500000001,67.43881699999999,25.935048000000002,9.220744000000002,66.08000400000009,78.78511200000001,44.46482100000002,56.593393000000034,46.07834799999999,50.49618299999999,60.81285700000008,28.973551999999994,76.39398400000007,76.29702400000002,33.131279,56.89175400000002,51.98768899999998,15.583806000000003,42.61849500000002,76.42485200000002,74.70309600000006,36.72049899999999,63.771084000000045,76.8245860000001,37.98412299999999,81.45821900000004,77.954552,29.99963499999999,76.11083400000001,17.510638000000004,34.56710199999999,47.29866199999999,30.791121999999998,2.745182,50.19285199999999,64.99460999999998,4.717971,73.35687500000004,18.992048000000004,50.71740699999999,56.22465300000004,81.32425500000011,52.57725900000005,40.917444999999994,44.560800000000015,58.25339899999999,44.61522100000003,68.19354700000002,71.33165200000002,12.119255,33.686229000000004,32.38306599999999,70.39101200000002,47.71517000000001,70.650902,31.88381599999999,83.20445500000002,38.83118800000002,40.99715499999999,37.15047399999999,63.74549200000006,43.28248200000001,61.060560000000024,52.870371000000034,46.99964000000002,44.014478999999994,34.45992699999998,20.006278000000002,83.45129200000001,88.46370700000003,36.234866999999966,46.010234,87.14798200000001,55.11087700000001,82.85008900000011,41.739395000000016,78.0548790000001,27.057872999999994,38.122797999999996,14.087521,70.999882,6.102168000000002,50.127703,47.37739,82.72451500000004,87.75892200000001,41.342510999999995,62.93914600000002,73.46467500000007,88.31945200000011,53.70076500000004,44.02827099999997,26.131983999999992,81.3665770000001,55.61629799999997,81.01402100000006,59.50993300000004,12.005314000000002,79.22104200000001,37.652308000000005,46.85746200000001
