Cluster_A,Cluster_B,Distance_km,total_population,num_businesses,total_boardings,Flow,Estimated_Flow,Optimized_Flow
31,77,36.55950400000002,11356,79,2094849,1,1406062445.4809058,1406062445.4809058
31,78,13.903478000000003,11356,46,2094849,1,5660946249.73387,5660946249.73387
31,79,13.217456000000002,11356,33,2094849,1,4493619555.477103,4493619555.477103
31,80,10.516088999999996,11356,9,2094849,1,1936030126.804764,1936030126.804764
31,81,33.96150300000001,11356,32,2094849,1,660015723.332724,660015723.332724
31,82,26.184799,11356,27,2094849,1,936792451.8719536,936792451.8719536
31,83,168.43842500000002,11356,631,2094849,1,529084602.9639089,529084602.9639089
31,84,10.353444999999995,11356,262,2094849,1,58144633506.81435,58144633506.81435
31,85,61.676579,11356,782,2094849,1,4890399147.901955,4890399147.901955
31,86,17.300816999999995,11356,23,2094849,1,1827985383.859842,1827985383.859842
31,87,18.600839,11356,23,2094849,1,1581396874.8908505,1581396874.8908505
31,88,15.391438999999998,11356,19,2094849,1,1907977538.4834075,1907977538.4834075
31,89,42.21761599999999,11356,60,2094849,1,800832975.0810797,800832975.0810797
31,90,21.523050999999988,11356,954,2094849,1,48991282973.67621,48991282973.67621
31,91,39.52927699999999,11356,159,2094849,1,2420680601.1321497,2420680601.1321497
31,92,31.34401599999998,11356,33,2094849,1,799066211.3701384,799066211.3701384
31,93,25.46926899999999,11356,462,2094849,1,16942875615.546988,16942875615.546988
31,94,23.545706000000006,11356,55,2094849,1,2360029128.357496,2360029128.357496
31,95,12.929588000000004,11356,502,2094849,1,71435230778.43918,71435230778.43918
31,96,9.210889999999996,11356,11,2094849,1,3084378031.294113,3084378031.294113
31,97,155.87558000000007,11356,144,2094849,1,140988741.78952673,140988741.78952673
31,98,66.93583100000001,11356,1962,2094849,1,10417410831.21864,10417410831.21864
31,99,14.475837999999994,11356,52,2094849,1,5903288698.78465,5903288698.78465
31,100,25.541461,11356,158,2094849,1,5761608212.7186985,5761608212.7186985
